Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma
1.994140625,31,43,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.99609375,31,42,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
1.998046875,31,29,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2,32,18,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.001953125,32,17,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.00390625,32,26,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.005859375,32,37,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0078125,32,38,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.009765625,32,33,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.01171875,32,25,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.013671875,32,8,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.015625,32,-12,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.017578125,32,-20,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.01953125,32,2,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.021484375,32,27,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0234375,32,41,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.025390625,32,51,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.02734375,32,57,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.029296875,32,65,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.03125,32,53,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.033203125,32,40,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.03515625,32,34,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.037109375,32,42,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0390625,32,57,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.041015625,32,55,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.04296875,32,42,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.044921875,32,37,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.046875,32,49,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.048828125,32,69,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.05078125,32,82,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.052734375,32,80,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0546875,32,60,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.056640625,32,32,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.05859375,32,24,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.060546875,32,57,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0625,33,102,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.064453125,33,121,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.06640625,33,112,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.068359375,33,96,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0703125,33,90,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.072265625,33,90,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.07421875,33,91,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.076171875,33,104,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.078125,33,122,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.080078125,33,152,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.08203125,33,184,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.083984375,33,187,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.0859375,33,162,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.087890625,33,146,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.08984375,33,146,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.091796875,33,140,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.09375,33,131,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.095703125,33,123,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.09765625,33,140,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.099609375,33,165,56,23,1148440,123203,26446,5520,4348,22949,5050,13823
2.1015625,33,171,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.103515625,33,167,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.10546875,33,165,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.107421875,33,168,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.109375,33,168,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.111328125,33,168,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.11328125,33,188,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.115234375,33,201,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1171875,33,182,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.119140625,33,163,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.12109375,33,164,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.123046875,33,163,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.125,34,153,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.126953125,34,136,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.12890625,34,118,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.130859375,34,106,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1328125,34,101,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.134765625,34,98,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.13671875,34,92,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.138671875,34,100,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.140625,34,100,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.142578125,34,103,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.14453125,34,113,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.146484375,34,118,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1484375,34,117,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.150390625,34,119,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.15234375,34,115,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.154296875,34,98,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.15625,34,82,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.158203125,34,74,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.16015625,34,80,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.162109375,34,72,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1640625,34,80,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.166015625,34,87,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.16796875,34,96,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.169921875,34,100,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.171875,34,89,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.173828125,34,85,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.17578125,34,75,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.177734375,34,64,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1796875,34,74,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.181640625,34,83,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.18359375,34,64,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.185546875,34,37,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1875,35,24,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.189453125,35,9,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.19140625,35,-7,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.193359375,35,-28,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.1953125,35,-102,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.197265625,35,-202,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.19921875,35,-278,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.201171875,35,-311,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.203125,35,-295,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.205078125,35,-289,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.20703125,35,-364,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.208984375,35,-507,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2109375,35,-582,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.212890625,35,-504,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.21484375,35,-381,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.216796875,35,-451,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.21875,35,-628,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.220703125,35,-590,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.22265625,35,-361,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.224609375,35,-167,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2265625,35,-73,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.228515625,35,-22,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.23046875,35,35,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.232421875,35,104,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.234375,35,177,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.236328125,35,208,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.23828125,35,185,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.240234375,35,103,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2421875,35,-6,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.244140625,35,-119,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.24609375,35,-314,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.248046875,35,-626,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.25,36,-835,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.251953125,36,-791,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.25390625,36,-611,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.255859375,36,-437,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2578125,36,-308,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.259765625,36,-179,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.26171875,36,-2,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.263671875,36,198,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.265625,36,371,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.267578125,36,470,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.26953125,36,457,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.271484375,36,362,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2734375,36,262,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.275390625,36,208,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.27734375,36,220,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.279296875,36,296,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.28125,36,372,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.283203125,36,405,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.28515625,36,395,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.287109375,36,361,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.2890625,36,317,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.291015625,36,262,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.29296875,36,215,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.294921875,36,205,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.296875,36,234,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.298828125,36,289,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.30078125,36,329,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.302734375,36,323,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3046875,36,284,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.306640625,36,251,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.30859375,36,229,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.310546875,36,225,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3125,37,229,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.314453125,37,229,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.31640625,37,218,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.318359375,37,188,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3203125,37,153,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.322265625,37,135,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.32421875,37,132,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.326171875,37,129,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.328125,37,130,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.330078125,37,125,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.33203125,37,112,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.333984375,37,84,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3359375,37,58,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.337890625,37,67,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.33984375,37,104,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.341796875,37,124,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.34375,37,154,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.345703125,37,230,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.34765625,37,295,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.349609375,37,332,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3515625,37,348,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.353515625,37,362,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.35546875,37,356,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.357421875,37,305,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.359375,37,250,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.361328125,37,221,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.36328125,37,214,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.365234375,37,234,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3671875,37,262,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.369140625,37,304,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.37109375,37,342,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.373046875,37,374,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.375,38,391,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.376953125,38,400,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.37890625,38,397,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.380859375,38,372,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3828125,38,374,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.384765625,38,426,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.38671875,38,468,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.388671875,38,460,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.390625,38,460,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.392578125,38,498,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.39453125,38,516,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.396484375,38,521,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.3984375,38,541,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.400390625,38,540,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.40234375,38,528,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.404296875,38,520,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.40625,38,521,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.408203125,38,504,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.41015625,38,475,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.412109375,38,476,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4140625,38,506,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.416015625,38,515,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.41796875,38,482,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.419921875,38,418,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.421875,38,360,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.423828125,38,330,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.42578125,38,323,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.427734375,38,326,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4296875,38,312,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.431640625,38,277,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.43359375,38,230,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.435546875,38,168,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4375,39,119,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.439453125,39,105,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.44140625,39,107,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.443359375,39,85,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4453125,39,40,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.447265625,39,-9,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.44921875,39,-49,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.451171875,39,-77,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.453125,39,-130,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.455078125,39,-180,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.45703125,39,-204,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.458984375,39,-217,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4609375,39,-247,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.462890625,39,-292,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.46484375,39,-308,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.466796875,39,-298,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.46875,39,-313,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.470703125,39,-344,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.47265625,39,-356,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.474609375,39,-349,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4765625,39,-356,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.478515625,39,-378,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.48046875,39,-405,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.482421875,39,-412,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.484375,39,-402,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.486328125,39,-385,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.48828125,39,-370,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.490234375,39,-370,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.4921875,39,-371,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.494140625,39,-355,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.49609375,39,-346,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.498046875,39,-333,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.5,40,-305,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.501953125,40,-278,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.50390625,40,-269,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.505859375,40,-270,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.5078125,40,-275,54,27,311981,50363,36910,12922,15892,15615,19845,9104
2.509765625,40,-275,54,27,311981,50363,36910,12922,15892,15615,19845,9104
